230 0.41
240 0.70
250 1.42
260 2.66
270 5.13
280 10.11
290 17.12
300 24.01
310 29.32
320 33.31
330 35.70
340 37.05
350 37.41
360 37.31
370 37.85
380 38.40
390 37.72
400 36.98
410 36.28
420 35.30
430 34.00
440 32.68
450 31.19
460 29.15
470 26.73
480 24.78
490 23.19
500 21.99
510 20.31
520 17.18
530 13.27
540 10.52
550 8.82
560 7.63
570 6.59
580 5.60
590 4.65
600 3.74
610 2.91
620 2.22
630 1.60
640 1.10
650 0.71
660 0.44
670 0.25
680 0.14
690 0.07
700 0.04
710 0.02
720 0.01
